@ NAME             %05s "TWISS"
@ TYPE             %05s "TWISS"
@ SEQUENCE         %05s "LHCB2"
@ PARTICLE         %06s "PROTON"
@ MASS             %le        0.9382720814
@ CHARGE           %le                   1
@ ENERGY           %le                 450
@ PC               %le         449.9990218
@ GAMMA            %le         479.6050196
@ KBUNCH           %le                   1
@ BCURRENT         %le     0.0002071977779
@ SIGE             %le               0.001
@ SIGT             %le                   1
@ NPART            %le            1.15e+11
@ EX               %le                   1
@ EY               %le                   1
@ ET               %le               0.001
@ LENGTH           %le          26658.8832
@ ALFA             %le       0.00034799894
@ ORBIT5           %le                  -0
@ GAMMATR          %le         53.60570838
@ Q1               %le               62.31
@ Q2               %le               60.32
@ DQ1              %le         2.000004327
@ DQ2              %le         2.000004327
@ DXMAX            %le         2.886807711
@ DYMAX            %le                   0
@ XCOMAX           %le                   0
@ YCOMAX           %le                   0
@ BETXMAX          %le         6010.066268
@ BETYMAX          %le         6010.066268
@ XCORMS           %le                   0
@ YCORMS           %le                   0
@ DXRMS            %le         1.498432877
@ DYRMS            %le                   0
@ DELTAP           %le                   0
@ SYNCH_1          %le                   0
@ SYNCH_2          %le                   0
@ SYNCH_3          %le                   0
@ SYNCH_4          %le                   0
@ SYNCH_5          %le                   0
@ TITLE            %22s "Model creator for java"
@ ORIGIN           %16s "5.03.07 Linux 64"
@ DATE             %08s "02/02/18"
@ TIME             %08s "17.23.32"
* NAME                                S                  L KEYWORD            PARENT                            K1L 
 "BPLX.D6R4.B2"             13341.28197                  0 "INSTRUMENT"        "BPLX"                              -0
 "BPLX.B6R4.B2"             13343.66197                  0 "INSTRUMENT"        "BPLX"                              -0
 "BCTDC.A6R4.B2"            13347.40797                  0 "INSTRUMENT"        "BCTDC"                             -0
 "BCTDC.B6R4.B2"            13348.32797                  0 "INSTRUMENT"        "BCTDC"                             -0
 "BCTFR.A6R4.B2"            13349.32797                  0 "INSTRUMENT"        "BCTFR"                             -0
 "BCTFR.B6R4.B2"            13350.24797                  0 "INSTRUMENT"        "BCTFR"                             -0
 "BQKV.6R4.B2"              13357.39797                  0 "TKICKER"           "BQKV"                              -0
 "BPMYB.6R4.B2"             13359.31197                  0 "MONITOR"           "BPMYB"                             -0
 "MQY.6R4.B2"               13363.72997                3.4 "QUADRUPOLE"        "MQY"                   -0.02080239729
 "BQSV.7R4.B2"              13369.11197                  0 "INSTRUMENT"        "BQSV"                              -0
 "BPLV.7R4.B2"              13371.16197                  0 "INSTRUMENT"        "BPLV"                              -0
 "BPMCS.7R4.B2"             13455.63597                  0 "MONITOR"           "BPMCS"                             -0
 "BPM.7R4.B2"               13455.82797                  0 "MONITOR"           "BPM"                               -0
 "MQM.7R4.B2"               13460.10297                3.4 "QUADRUPOLE"        "MQM"                    0.02265889068
 "S.DS.R4.B2"               13461.82497                  0 "MARKER"            "OMK"                               -0
 "BPMCS.8R4.B2"             13493.42696                  0 "MONITOR"           "BPMCS"                             -0
 "BPM.8R4.B2"               13493.61896                  0 "MONITOR"           "BPM"                               -0
 "MQML.8R4.B2"              13499.16396                4.8 "QUADRUPOLE"        "MQML"                  -0.03520352046
 "BPMCS.9R4.B2"             13532.49395                  0 "MONITOR"           "BPMCS"                             -0
 "BPM.9R4.B2"               13532.68595                  0 "MONITOR"           "BPM"                               -0
 "MQMC.9R4.B2"              13535.86195                2.4 "QUADRUPOLE"        "MQMC"                   0.01530302178
 "MQM.9R4.B2"               13539.62795                3.4 "QUADRUPOLE"        "MQM"                    0.02167928085
 "BPMCS.10R4.B2"            13572.95894                  0 "MONITOR"           "BPMCS"                             -0
 "BPM.10R4.B2"              13573.15094                  0 "MONITOR"           "BPM"                               -0
 "MQML.10R4.B2"             13578.69594                4.8 "QUADRUPOLE"        "MQML"                  -0.02720296677
 "BPM.11R4.B2"              13624.99162                  0 "MONITOR"           "BPM"                               -0
 "MQ.11R4.B2"               13629.08862                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "MQTLI.11R4.B2"            13630.55762                1.3 "QUADRUPOLE"        "MQTLI"                0.0007076154273
 "S.ARC.45.B2"              13632.26362                  0 "MARKER"            "OMK"                               -0
 "BPM.12R4.B2"              13679.71811                  0 "MONITOR"           "BPM"                               -0
 "MQT.12R4.B2"              13680.63211               0.32 "QUADRUPOLE"        "MQT"                  0.0009106222364
 "MQ.12R4.B2"               13684.03011                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.13R4.B2"              13733.16959                  0 "MONITOR"           "BPM"                               -0
 "MQT.13R4.B2"              13734.08359               0.32 "QUADRUPOLE"        "MQT"                 -0.0002974344183
 "MQ.13R4.B2"               13737.48159                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "E.DS.R4.B2"               13739.16659                  0 "MARKER"            "OMK"                               -0
 "BPM.14R4.B2"              13786.62108                  0 "MONITOR"           "BPM"                               -0
 "MQT.14R4.B2"              13787.53508               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.14R4.B2"               13790.93308                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.15R4.B2"              13840.07256                  0 "MONITOR"           "BPM"                               -0
 "MQT.15R4.B2"              13840.98656               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.15R4.B2"               13844.38456                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.16R4.B2"              13893.52405                  0 "MONITOR"           "BPM"                               -0
 "MQT.16R4.B2"              13894.43805               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.16R4.B2"               13897.83605                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.17R4.B2"              13946.97553                  0 "MONITOR"           "BPM"                               -0
 "MQT.17R4.B2"              13947.88953               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.17R4.B2"               13951.28753                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.18R4.B2"              14000.42701                  0 "MONITOR"           "BPM"                               -0
 "MQT.18R4.B2"              14001.34101               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.18R4.B2"               14004.73901                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.19R4.B2"               14053.8785                  0 "MONITOR"           "BPM"                               -0
 "MQT.19R4.B2"               14054.7925               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.19R4.B2"                14058.1905                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.20R4.B2"              14107.32998                  0 "MONITOR"           "BPM"                               -0
 "MQT.20R4.B2"              14108.24398               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.20R4.B2"               14111.64198                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.21R4.B2"              14160.78147                  0 "MONITOR"           "BPM"                               -0
 "MQT.21R4.B2"              14161.69547               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.21R4.B2"               14165.09347                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.22R4.B2"              14214.23295                  0 "MONITOR"           "BPM"                               -0
 "MQ.22R4.B2"               14218.54495                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.23R4.B2"              14267.68443                  0 "MONITOR"           "BPM"                               -0
 "MQS.23R4.B2"              14268.59843               0.32 "QUADRUPOLE"        "MQS"                               -0
 "MQ.23R4.B2"               14271.99643                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.24R4.B2"              14321.13592                  0 "MONITOR"           "BPM"                               -0
 "MQ.24R4.B2"               14325.44792                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.25R4.B2"               14374.5874                  0 "MONITOR"           "BPM"                               -0
 "MQ.25R4.B2"                14378.8994                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.26R4.B2"              14428.03889                  0 "MONITOR"           "BPM"                               -0
 "MQ.26R4.B2"               14432.35089                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.27R4.B2"              14481.49037                  0 "MONITOR"           "BPM"                               -0
 "MQS.27R4.B2"              14482.40437               0.32 "QUADRUPOLE"        "MQS"                               -0
 "MQ.27R4.B2"               14485.80237                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.28R4.B2"              14534.94185                  0 "MONITOR"           "BPM"                               -0
 "MQ.28R4.B2"               14539.25385                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.29R4.B2"              14588.39334                  0 "MONITOR"           "BPM"                               -0
 "MQ.29R4.B2"               14592.70534                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.30R4.B2"              14641.84482                  0 "MONITOR"           "BPM"                               -0
 "MQ.30R4.B2"               14646.15682                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.31R4.B2"              14695.29631                  0 "MONITOR"           "BPM"                               -0
 "MQ.31R4.B2"               14699.60831                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "S.CELL.45.B2"             14701.29331                  0 "MARKER"            "OMK"                               -0
 "BPM.32R4.B2"              14748.74779                  0 "MONITOR"           "BPM"                               -0
 "MQ.32R4.B2"               14753.05979                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.33R4.B2"              14802.19927                  0 "MONITOR"           "BPM"                               -0
 "MQ.33R4.B2"               14806.51127                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "E.CELL.45.B2"             14808.19627                  0 "MARKER"            "OMK"                               -0
 "BPM.34R4.B2"              14855.65076                  0 "MONITOR"           "BPM"                               -0
 "MQ.34R4.B2"               14859.96276                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.33L5.B2"              14909.10224                  0 "MONITOR"           "BPM"                               -0
 "MQ.33L5.B2"               14913.41424                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.32L5.B2"              14962.55373                  0 "MONITOR"           "BPM"                               -0
 "MQ.32L5.B2"               14966.86573                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.31L5.B2"              15016.00521                  0 "MONITOR"           "BPM"                               -0
 "MQ.31L5.B2"               15020.31721                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.30L5.B2"               15069.4567                  0 "MONITOR"           "BPM"                               -0
 "MQ.30L5.B2"                15073.7687                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.29L5.B2"              15122.90818                  0 "MONITOR"           "BPM"                               -0
 "MQ.29L5.B2"               15127.22018                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.28L5.B2"              15176.35966                  0 "MONITOR"           "BPM"                               -0
 "MQ.28L5.B2"               15180.67166                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.27L5.B2"              15229.81115                  0 "MONITOR"           "BPM"                               -0
 "MQS.27L5.B2"              15230.72515               0.32 "QUADRUPOLE"        "MQS"                               -0
 "MQ.27L5.B2"               15234.12315                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.26L5.B2"              15283.26263                  0 "MONITOR"           "BPM"                               -0
 "MQ.26L5.B2"               15287.57463                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.25L5.B2"              15336.71412                  0 "MONITOR"           "BPM"                               -0
 "MQ.25L5.B2"               15341.02612                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.24L5.B2"               15390.1656                  0 "MONITOR"           "BPM"                               -0
 "MQ.24L5.B2"                15394.4776                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.23L5.B2"              15443.61708                  0 "MONITOR"           "BPM"                               -0
 "MQS.23L5.B2"              15444.53108               0.32 "QUADRUPOLE"        "MQS"                               -0
 "MQ.23L5.B2"               15447.92908                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.22L5.B2"              15497.06857                  0 "MONITOR"           "BPM"                               -0
 "MQ.22L5.B2"               15501.38057                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.21L5.B2"              15550.52005                  0 "MONITOR"           "BPM"                               -0
 "MQT.21L5.B2"              15551.43405               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.21L5.B2"               15554.83205                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.20L5.B2"              15603.97154                  0 "MONITOR"           "BPM"                               -0
 "MQT.20L5.B2"              15604.88554               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.20L5.B2"               15608.28354                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.19L5.B2"              15657.42302                  0 "MONITOR"           "BPM"                               -0
 "MQT.19L5.B2"              15658.33702               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.19L5.B2"               15661.73502                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.18L5.B2"               15710.8745                  0 "MONITOR"           "BPM"                               -0
 "MQT.18L5.B2"               15711.7885               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.18L5.B2"                15715.1865                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.17L5.B2"              15764.32599                  0 "MONITOR"           "BPM"                               -0
 "MQT.17L5.B2"              15765.23999               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.17L5.B2"               15768.63799                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.16L5.B2"              15817.77747                  0 "MONITOR"           "BPM"                               -0
 "MQT.16L5.B2"              15818.69147               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.16L5.B2"               15822.08947                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.15L5.B2"              15871.22896                  0 "MONITOR"           "BPM"                               -0
 "MQT.15L5.B2"              15872.14296               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.15L5.B2"               15875.54096                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.14L5.B2"              15924.68044                  0 "MONITOR"           "BPM"                               -0
 "MQT.14L5.B2"              15925.59444               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.14L5.B2"               15928.99244                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "S.DS.L5.B2"               15977.65893                  0 "MARKER"            "OMK"                               -0
 "BPM.13L5.B2"              15978.13193                  0 "MONITOR"           "BPM"                               -0
 "MQT.13L5.B2"              15979.04593               0.32 "QUADRUPOLE"        "MQT"                  -0.000289443437
 "MQ.13L5.B2"               15982.44393                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.12L5.B2"              16031.58341                  0 "MONITOR"           "BPM"                               -0
 "MQT.12L5.B2"              16032.49741               0.32 "QUADRUPOLE"        "MQT"                 -0.0003148724126
 "MQ.12L5.B2"               16035.89541                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "E.ARC.45.B2"              16084.56189                  0 "MARKER"            "OMK"                               -0
 "BPM.11L5.B2"              16085.03489                  0 "MONITOR"           "BPM"                               -0
 "MQ.11L5.B2"               16089.13189                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "MQTLI.11L5.B2"            16090.60089                1.3 "QUADRUPOLE"        "MQTLI"               -0.0007542811582
 "BPM.10L5.B2"              16137.81758                  0 "MONITOR"           "BPM"                               -0
 "MQML.10L5.B2"             16143.36258                4.8 "QUADRUPOLE"        "MQML"                  -0.03084552023
 "BPM.9L5.B2"               16176.88457                  0 "MONITOR"           "BPM"                               -0
 "MQMC.9L5.B2"              16180.06057                2.4 "QUADRUPOLE"        "MQMC"                   0.01578654439
 "MQM.9L5.B2"               16183.82657                3.4 "QUADRUPOLE"        "MQM"                    0.02236427122
 "BPM.8L5.B2"               16217.34956                  0 "MONITOR"           "BPM"                               -0
 "MQML.8L5.B2"              16222.89456                4.8 "QUADRUPOLE"        "MQML"                  -0.03710915689
 "E.DS.L5.B2"               16255.94255                  0 "MARKER"            "OMK"                               -0
 "BPM.7L5.B2"               16256.41755                  0 "MONITOR"           "BPM"                               -0
 "MQM.B7L5.B2"              16260.56255                3.4 "QUADRUPOLE"        "MQM"                    0.02572009347
 "MQM.A7L5.B2"              16264.32955                3.4 "QUADRUPOLE"        "MQM"                    0.02572009347
 "BPMR.6L5.B2"              16293.31155                  0 "MONITOR"           "BPMR"                              -0
 "MQML.6L5.B2"              16298.85655                4.8 "QUADRUPOLE"        "MQML"                         -0.0024
 "BPMWT.B6L5.B2"            16304.62155                  0 "MONITOR"           "BPMWT"                             -0
 "BPMWT.A6L5.B2"            16310.44355                  0 "MONITOR"           "BPMWT"                             -0
 "BPMWT.D6L5.B2"            16311.62155                  0 "MONITOR"           "BPMWT"                             -0
 "BPMWT.C6L5.B2"            16321.69455                  0 "MONITOR"           "BPMWT"                             -0
 "BPM.5L5.B2"               16325.21155                  0 "MONITOR"           "BPM"                               -0
 "MQML.5L5.B2"              16330.75655                4.8 "QUADRUPOLE"        "MQML"                  0.004487195854
 "BPMYA.4L5.B2"             16352.61755                  0 "MONITOR"           "BPMYA"                             -0
 "MQY.4L5.B2"               16356.99355                3.4 "QUADRUPOLE"        "MQY"                  -0.007005447498
 "MBRC.4L5.B2"              16371.67155        9.450000502 "RBEND"             "MBRC"                              -0
 "BPMWB.4L5.B2"             16373.67605                  0 "MONITOR"           "BPMWB"                             -0
 "BPTDH.A4L5.B2"            16374.22155                  0 "MONITOR"           "BPTDH"                             -0
 "BBCWE.4L5.D.B2"           16374.22155                  0 "MARKER"            "OMK"                               -0
 "BBCWI.4L5.D.B2"           16374.22155                  0 "MARKER"            "OMK"                               -0
 "BPTUH.B4L5.B2"            16375.41155                  0 "MONITOR"           "BPTUH"                             -0
 "BBCWE.4L5.U.B2"           16375.41155                  0 "MARKER"            "OMK"                               -0
 "BBCWI.4L5.U.B2"           16375.41155                  0 "MARKER"            "OMK"                               -0
 "X5ZDC.B4L5"               16383.61155              0.775 "INSTRUMENT"        "X5ZDC001"                          -0
 "BRANA.4L5"                16383.66155                  0 "INSTRUMENT"        "BRANA"                             -0
 "X5ZDC.A4L5"               16383.83655              0.125 "INSTRUMENT"        "X5ZDC002"                          -0
 "X5FCB.A4L5"               16410.71655                  0 "INSTRUMENT"        "X5FCB"                             -0
 "X5FCA.B4L5"               16439.76655                  0 "INSTRUMENT"        "X5FCA"                             -0
 "MBXW.F4L5"                16443.89455        3.400000005 "RBEND"             "MBXW"                              -0
 "MBXW.E4L5"                16448.16055        3.400000005 "RBEND"             "MBXW"                              -0
 "MBXW.D4L5"                16452.42655        3.400000005 "RBEND"             "MBXW"                              -0
 "MBXW.C4L5"                16456.69255        3.400000005 "RBEND"             "MBXW"                              -0
 "MBXW.B4L5"                16460.95855        3.400000005 "RBEND"             "MBXW"                              -0
 "MBXW.A4L5"                16465.22455        3.400000005 "RBEND"             "MBXW"                              -0
 "X5FCA.A4L5"               16465.60655                  0 "INSTRUMENT"        "X5FCA"                             -0
 "BPMSY.4L5.B2"             16466.53205                  0 "MONITOR"           "BPMSY"                             -0
 "MQXA.3L5"                 16477.88155               6.37 "QUADRUPOLE"        "MQXA"                   0.05573561673
 "MQSX.3L5"                 16478.35005              0.223 "QUADRUPOLE"        "MQSX"                              -0
 "MQXB.B2L5"                16486.29655                5.5 "QUADRUPOLE"        "MQXB"                  -0.04844012767
 "MQXB.A2L5"                16492.79655                5.5 "QUADRUPOLE"        "MQXB"                  -0.04844012767
 "BPMS.2L5.B2"              16493.31755                  0 "MONITOR"           "BPMS"                              -0
 "MQXA.1L5"                 16501.88155               6.37 "QUADRUPOLE"        "MQXA"                   0.05527348283
 "BPMWF.A1L5.B2"            16503.12255                  0 "MONITOR"           "BPMWF"                             -0
 "BPMWK.1L5"                16503.22655                  0 "MONITOR"           "BPMWK"                             -0
 "BPMSW.1L5.B2"             16503.28255                  0 "MONITOR"           "BPMSW002"                          -0
 "BPMSW.1L5.B2_DOROS"         16503.28255                  0 "MONITOR"           "BPMSW002"                          -0
 "IP5"                      16524.84655                  0 "MARKER"            "OMK"                               -0
 "BPMSW.1R5.B2"             16546.41055                  0 "MONITOR"           "BPMSW002"                          -0
 "BPMSW.1R5.B2_DOROS"         16546.41055                  0 "MONITOR"           "BPMSW002"                          -0
 "BPMWK.1R5"                16546.46655                  0 "MONITOR"           "BPMWK"                             -0
 "BPMWF.A1R5.B2"            16546.57055                  0 "MONITOR"           "BPMWF"                             -0
 "MQXA.1R5"                 16554.18155               6.37 "QUADRUPOLE"        "MQXA"                  -0.05527348283
 "BPMS.2R5.B2"              16556.37555                  0 "MONITOR"           "BPMS"                              -0
 "MQXB.A2R5"                16562.39655                5.5 "QUADRUPOLE"        "MQXB"                   0.04844012767
 "MQXB.B2R5"                16568.89655                5.5 "QUADRUPOLE"        "MQXB"                   0.04844012767
 "MQSX.3R5"                 16571.56605              0.223 "QUADRUPOLE"        "MQSX"                              -0
 "MQXA.3R5"                 16578.18155               6.37 "QUADRUPOLE"        "MQXA"                  -0.05573561673
 "BPMSY.4R5.B2"             16583.16105                  0 "MONITOR"           "BPMSY"                             -0
 "X5FCA.B4R5"               16584.08655                  0 "INSTRUMENT"        "X5FCA"                             -0
 "MBXW.A4R5"                16587.86855        3.400000005 "RBEND"             "MBXW"                              -0
 "MBXW.B4R5"                16592.13455        3.400000005 "RBEND"             "MBXW"                              -0
 "MBXW.C4R5"                16596.40055        3.400000005 "RBEND"             "MBXW"                              -0
 "MBXW.D4R5"                16600.66655        3.400000005 "RBEND"             "MBXW"                              -0
 "MBXW.E4R5"                16604.93255        3.400000005 "RBEND"             "MBXW"                              -0
 "MBXW.F4R5"                16609.19855        3.400000005 "RBEND"             "MBXW"                              -0
 "X5FCA.A4R5"               16609.78655                  0 "INSTRUMENT"        "X5FCA"                             -0
 "X5FCB.A4R5"               16638.99655                  0 "INSTRUMENT"        "X5FCB"                             -0
 "X5ZDC.B4R5"               16665.98155              0.125 "INSTRUMENT"        "X5ZDC002"                          -0
 "BRANA.4R5"                16666.03155                  0 "INSTRUMENT"        "BRANA"                             -0
 "X5ZDC.A4R5"               16666.85655              0.775 "INSTRUMENT"        "X5ZDC001"                          -0
 "BPTDV.A4R5.B2"            16670.19655                  0 "MONITOR"           "BPTDV"                             -0
 "BPTUV.A4R5.B2"            16671.38655                  0 "MONITOR"           "BPTUV"                             -0
 "BPTDH.A4R5.B2"            16672.19655                  0 "MONITOR"           "BPTDH"                             -0
 "BBCWE.4R5.D.B2"           16672.24655                  0 "MARKER"            "OMK"                               -0
 "BBCWI.4R5.D.B2"           16672.24655                  0 "MARKER"            "OMK"                               -0
 "BBCWE.4R5.U.B2"           16673.33655                  0 "MARKER"            "OMK"                               -0
 "BBCWI.4R5.U.B2"           16673.33655                  0 "MARKER"            "OMK"                               -0
 "BPTUH.A4R5.B2"            16673.38655                  0 "MONITOR"           "BPTUH"                             -0
 "BPMWB.4R5.B2"             16676.01705                  0 "MONITOR"           "BPMWB"                             -0
 "MBRC.4R5.B2"              16687.47155        9.450000502 "RBEND"             "MBRC"                              -0
 "MQY.4R5.B2"               16696.09955                3.4 "QUADRUPOLE"        "MQY"                   0.007005447498
 "BPMYA.4R5.B2"             16697.07355                  0 "MONITOR"           "BPMYA"                             -0
 "BPTX.5R5.B2"              16699.56505                  0 "INSTRUMENT"        "BPTX"                              -0
 "BPMR.5R5.B2"              16718.19155                  0 "MONITOR"           "BPMR"                              -0
 "MQML.5R5.B2"              16723.73655                4.8 "QUADRUPOLE"        "MQML"                 -0.005533685736
 "BPM.6R5.B2"               16750.09155                  0 "MONITOR"           "BPM"                               -0
 "MQML.6R5.B2"              16755.63655                4.8 "QUADRUPOLE"        "MQML"                          0.0024
 "BPMRA.7R5.B2"             16784.10555                  0 "MONITOR"           "BPMRA"                             -0
 "MQM.A7R5.B2"              16788.25055                3.4 "QUADRUPOLE"        "MQM"                   -0.02551265335
 "MQM.B7R5.B2"              16792.01755                3.4 "QUADRUPOLE"        "MQM"                   -0.02551265335
 "S.DS.R5.B2"               16793.75055                  0 "MARKER"            "OMK"                               -0
 "BPM.8R5.B2"               16825.54256                  0 "MONITOR"           "BPM"                               -0
 "MQML.8R5.B2"              16831.08756                4.8 "QUADRUPOLE"        "MQML"                    0.0377701698
 "BPM.9R5.B2"               16864.60757                  0 "MONITOR"           "BPM"                               -0
 "MQMC.9R5.B2"              16867.78357                2.4 "QUADRUPOLE"        "MQMC"                  -0.01651270949
 "MQM.9R5.B2"               16871.54957                3.4 "QUADRUPOLE"        "MQM"                   -0.02339300511
 "BPM.10R5.B2"              16905.07058                  0 "MONITOR"           "BPM"                               -0
 "MQML.10R5.B2"             16910.61558                4.8 "QUADRUPOLE"        "MQML"                   0.03434311402
 "BPM.11R5.B2"              16957.85129                  0 "MONITOR"           "BPM"                               -0
 "MQ.11R5.B2"               16961.94829                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "MQTLI.11R5.B2"            16963.41729                1.3 "QUADRUPOLE"        "MQTLI"                0.0008529651207
 "S.ARC.56.B2"              16965.12329                  0 "MARKER"            "OMK"                               -0
 "BPM.12R5.B2"              17012.57481                  0 "MONITOR"           "BPM"                               -0
 "MQT.12R5.B2"              17013.48881               0.32 "QUADRUPOLE"        "MQT"                 -0.0006179123523
 "MQ.12R5.B2"               17016.88681                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.13R5.B2"              17066.02333                  0 "MONITOR"           "BPM"                               -0
 "MQT.13R5.B2"              17066.93733               0.32 "QUADRUPOLE"        "MQT"                   0.001477239462
 "MQ.13R5.B2"               17070.33533                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "E.DS.R5.B2"               17072.02033                  0 "MARKER"            "OMK"                               -0
 "BPM.14R5.B2"              17119.47184                  0 "MONITOR"           "BPM"                               -0
 "MQT.14R5.B2"              17120.38584               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.14R5.B2"               17123.78384                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.15R5.B2"              17172.92036                  0 "MONITOR"           "BPM"                               -0
 "MQT.15R5.B2"              17173.83436               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.15R5.B2"               17177.23236                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.16R5.B2"              17226.36887                  0 "MONITOR"           "BPM"                               -0
 "MQT.16R5.B2"              17227.28287               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.16R5.B2"               17230.68087                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.17R5.B2"              17279.81739                  0 "MONITOR"           "BPM"                               -0
 "MQT.17R5.B2"              17280.73139               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.17R5.B2"               17284.12939                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.18R5.B2"               17333.2659                  0 "MONITOR"           "BPM"                               -0
 "MQT.18R5.B2"               17334.1799               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.18R5.B2"                17337.5779                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.19R5.B2"              17386.71442                  0 "MONITOR"           "BPM"                               -0
 "MQT.19R5.B2"              17387.62842               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.19R5.B2"               17391.02642                3.1 "QUADRUPOLE"        "MQ"                    -0.02698474212
 "BPM.20R5.B2"              17440.16294                  0 "MONITOR"           "BPM"                               -0
 "MQT.20R5.B2"              17441.07694               0.32 "QUADRUPOLE"        "MQT"                               -0
 "MQ.20R5.B2"               17444.47494                3.1 "QUADRUPOLE"        "MQ"                     0.02698022857
 "BPM.21R5.B2"              17493.61145                  0 "MONITOR"           "BPM"                               -0
