@ NAME             %05s "TWISS"
@ TYPE             %05s "TWISS"
@ SEQUENCE         %05s "LHCB1"
@ PARTICLE         %06s "PROTON"
@ MASS             %le        0.9382720814
@ CHARGE           %le                   1
@ ENERGY           %le                 450
@ PC               %le         449.9990218
@ GAMMA            %le         479.6050196
@ KBUNCH           %le                   1
@ BCURRENT         %le     0.0002071977779
@ SIGE             %le               0.001
@ SIGT             %le                   1
@ NPART            %le            1.15e+11
@ EX               %le                   1
@ EY               %le                   1
@ ET               %le               0.001
@ LENGTH           %le          26658.8832
@ ALFA             %le      0.000348297695
@ ORBIT5           %le                  -0
@ GAMMATR          %le          53.5827131
@ Q1               %le               62.31
@ Q2               %le               60.32
@ DQ1              %le         2.000004327
@ DQ2              %le         2.000004326
@ DXMAX            %le         2.861364348
@ DYMAX            %le                  -0
@ XCOMAX           %le                   0
@ YCOMAX           %le                   0
@ BETXMAX          %le         6010.066269
@ BETYMAX          %le          6010.06627
@ XCORMS           %le                   0
@ YCORMS           %le                   0
@ DXRMS            %le         1.499110361
@ DYRMS            %le                   0
@ DELTAP           %le                   0
@ SYNCH_1          %le                   0
@ SYNCH_2          %le                   0
@ SYNCH_3          %le                   0
@ SYNCH_4          %le                   0
@ SYNCH_5          %le                   0
@ TITLE            %22s "Model creator for java"
@ ORIGIN           %16s "5.03.07 Linux 64"
@ DATE             %08s "14/02/18"
@ TIME             %08s "18.57.29"
* NAME                                S                  L KEYWORD            PARENT                            K1L 
 "MKD.H5L6.B1"              13332.19673                  0 "TKICKER"           "MKD"                                0
 "MKD.G5L6.B1"              13333.89973                  0 "TKICKER"           "MKD"                                0
 "MKD.F5L6.B1"              13335.88273                  0 "TKICKER"           "MKD"                                0
 "MKD.E5L6.B1"              13337.74073                  0 "TKICKER"           "MKD"                                0
 "MKD.D5L6.B1"              13339.72373                  0 "TKICKER"           "MKD"                                0
 "MKD.C5L6.B1"              13341.42673                  0 "TKICKER"           "MKD"                                0
 "MKD.B5L6.B1"              13343.40973                  0 "TKICKER"           "MKD"                                0
 "MKD.A5L6.B1"              13345.11273                  0 "TKICKER"           "MKD"                                0
 "BPMYB.4L6.B1"             13347.69423                  0 "MONITOR"           "BPMYB"                              0
 "MQY.4L6.B1"               13352.11223                3.4 "QUADRUPOLE"        "MQY"                    -0.0165968101
 "BPMSX.B4L6.B1"            13383.23473                  0 "MONITOR"           "BPMSX001"                           0
 "BPMSX.B4L6.B1_ITLK"         13383.23473                  0 "MONITOR"           "BPMSX002"                           0
 "BPMSX.A4L6.B1"            13383.81973                  0 "MONITOR"           "BPMSX001"                           0
 "BPMSX.A4L6.B1_ITLK"         13383.81973                  0 "MONITOR"           "BPMSX002"                           0
 "BPMSE.4L6.B1"             13476.94473                  0 "MONITOR"           "BPMSE"                              0
 "BTVSE.A4L6.B1"            13477.63723                  0 "INSTRUMENT"        "BTVSE"                              0
 "MSDA.E4L6.B1"             13489.88623              4.088 "TKICKER"           "MSDA"                               0
 "MSDA.D4L6.B1"             13494.79623              4.088 "TKICKER"           "MSDA"                               0
 "MSDA.C4L6.B1"             13499.70623              4.088 "TKICKER"           "MSDA"                               0
 "MSDA.B4L6.B1"             13504.61623              4.088 "TKICKER"           "MSDA"                               0
 "MSDA.A4L6.B1"             13509.52623              4.088 "TKICKER"           "MSDA"                               0
 "MSDB.C4L6.B1"             13514.43623              4.088 "TKICKER"           "MSDB"                               0
 "MSDB.B4L6.B1"             13519.34623              4.088 "TKICKER"           "MSDB"                               0
 "MSDB2.4L6.B1"             13522.21223              2.044 "TKICKER"           "MSDB2"                              0
 "IP6"                      13522.21223                  0 "MARKER"            "OMK"                                0
 "MSDB2.4R6.B1"             13524.25623              2.044 "TKICKER"           "MSDB2"                              0
 "MSDB.A4R6.B1"             13529.16623              4.088 "TKICKER"           "MSDB"                               0
 "MSDB.B4R6.B1"             13534.07623              4.088 "TKICKER"           "MSDB"                               0
 "MSDC.A4R6.B1"             13538.98623              4.088 "TKICKER"           "MSDC"                               0
 "MSDC.B4R6.B1"             13543.89623              4.088 "TKICKER"           "MSDC"                               0
 "MSDC.C4R6.B1"             13548.80623              4.088 "TKICKER"           "MSDC"                               0
 "MSDC.D4R6.B1"             13553.71623              4.088 "TKICKER"           "MSDC"                               0
 "MSDC.E4R6.B1"             13558.62623              4.088 "TKICKER"           "MSDC"                               0
 "BPMSA.4R6.B1"             13568.51473                  0 "MONITOR"           "BPMSA"                              0
 "BPMSI.A4R6.B1"            13661.77473                  0 "MONITOR"           "BPMSI001"                           0
 "BPMSI.A4R6.B1_ITLK"         13661.77473                  0 "MONITOR"           "BPMSI002"                           0
 "BPMSI.B4R6.B1"            13662.40973                  0 "MONITOR"           "BPMSI001"                           0
 "BPMSI.B4R6.B1_ITLK"         13662.40973                  0 "MONITOR"           "BPMSI002"                           0
 "BPTUH.A4R6.B1"            13675.86723                  0 "MONITOR"           "BPTUH"                              0
 "BPTDH.A4R6.B1"            13677.05723                  0 "MONITOR"           "BPTDH"                              0
 "BPMYA.4R6.B1"             13691.29423                  0 "MONITOR"           "BPMYA"                              0
 "MQY.4R6.B1"               13695.71223                3.4 "QUADRUPOLE"        "MQY"                    0.01948923852
 "BPMYB.5R6.B1"             13727.69423                  0 "MONITOR"           "BPMYB"                              0
 "MQY.5R6.B1"               13732.11223                3.4 "QUADRUPOLE"        "MQY"                   -0.02268836275
 "S.DS.R6.B1"               13791.62723                  0 "MARKER"            "OMK"                                0
 "BPM.8R6.B1"               13823.42122                  0 "MONITOR"           "BPM"                                0
 "MQML.8R6.B1"              13828.96622                4.8 "QUADRUPOLE"        "MQML"                   0.03661234264
 "BPM.9R6.B1"               13862.48821                  0 "MONITOR"           "BPM"                                0
 "MQMC.9R6.B1"              13865.66421                2.4 "QUADRUPOLE"        "MQMC"                  -0.01573819191
 "MQM.9R6.B1"               13869.43021                3.4 "QUADRUPOLE"        "MQM"                   -0.02229577187
 "BPM.10R6.B1"               13902.9532                  0 "MONITOR"           "BPM"                                0
 "MQML.10R6.B1"              13908.4982                4.8 "QUADRUPOLE"        "MQML"                   0.03416251961
 "BPM.11R6.B1"              13954.79389                  0 "MONITOR"           "BPM"                                0
 "MQ.11R6.B1"               13958.89089                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "MQTLI.11R6.B1"            13960.35989                1.3 "QUADRUPOLE"        "MQTLI"               -0.0005994519297
 "S.ARC.67.B1"              13962.06589                  0 "MARKER"            "OMK"                                0
 "BPM.12R6.B1"              14009.52037                  0 "MONITOR"           "BPM"                                0
 "MQT.12R6.B1"              14010.43437               0.32 "QUADRUPOLE"        "MQT"                 -0.0005964422062
 "MQ.12R6.B1"               14013.83237                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.13R6.B1"              14062.97186                  0 "MONITOR"           "BPM"                                0
 "MQT.13R6.B1"              14063.88586               0.32 "QUADRUPOLE"        "MQT"                  0.0003265731784
 "MQ.13R6.B1"               14067.28386                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "E.DS.R6.B1"               14068.96886                  0 "MARKER"            "OMK"                                0
 "BPM.14R6.B1"              14116.42334                  0 "MONITOR"           "BPM"                                0
 "MQT.14R6.B1"              14117.33734               0.32 "QUADRUPOLE"        "MQT"                  0.0002435583022
 "MQ.14R6.B1"               14120.73534                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.15R6.B1"              14169.87483                  0 "MONITOR"           "BPM"                                0
 "MQT.15R6.B1"              14170.78883               0.32 "QUADRUPOLE"        "MQT"                 -0.0002986679624
 "MQ.15R6.B1"               14174.18683                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.16R6.B1"              14223.32631                  0 "MONITOR"           "BPM"                                0
 "MQT.16R6.B1"              14224.24031               0.32 "QUADRUPOLE"        "MQT"                  0.0002435583022
 "MQ.16R6.B1"               14227.63831                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.17R6.B1"              14276.77779                  0 "MONITOR"           "BPM"                                0
 "MQT.17R6.B1"              14277.69179               0.32 "QUADRUPOLE"        "MQT"                 -0.0002986679624
 "MQ.17R6.B1"               14281.08979                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.18R6.B1"              14330.22928                  0 "MONITOR"           "BPM"                                0
 "MQT.18R6.B1"              14331.14328               0.32 "QUADRUPOLE"        "MQT"                  0.0002435583022
 "MQ.18R6.B1"               14334.54128                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.19R6.B1"              14383.68076                  0 "MONITOR"           "BPM"                                0
 "MQT.19R6.B1"              14384.59476               0.32 "QUADRUPOLE"        "MQT"                 -0.0002986679624
 "MQ.19R6.B1"               14387.99276                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.20R6.B1"              14437.13225                  0 "MONITOR"           "BPM"                                0
 "MQT.20R6.B1"              14438.04625               0.32 "QUADRUPOLE"        "MQT"                  0.0002435583022
 "MQ.20R6.B1"               14441.44425                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.21R6.B1"              14490.58373                  0 "MONITOR"           "BPM"                                0
 "MQT.21R6.B1"              14491.49773               0.32 "QUADRUPOLE"        "MQT"                 -0.0002986679624
 "MQ.21R6.B1"               14494.89573                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.22R6.B1"              14544.03522                  0 "MONITOR"           "BPM"                                0
 "MQ.22R6.B1"               14548.34722                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.23R6.B1"               14597.4867                  0 "MONITOR"           "BPM"                                0
 "MQS.23R6.B1"               14598.4007               0.32 "QUADRUPOLE"        "MQS"                                0
 "MQ.23R6.B1"                14601.7987                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.24R6.B1"              14650.93818                  0 "MONITOR"           "BPM"                                0
 "MQ.24R6.B1"               14655.25018                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.25R6.B1"              14704.38967                  0 "MONITOR"           "BPM"                                0
 "MQ.25R6.B1"               14708.70167                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.26R6.B1"              14757.84115                  0 "MONITOR"           "BPM"                                0
 "MQ.26R6.B1"               14762.15315                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.27R6.B1"              14811.29264                  0 "MONITOR"           "BPM"                                0
 "MQS.27R6.B1"              14812.20664               0.32 "QUADRUPOLE"        "MQS"                                0
 "MQ.27R6.B1"               14815.60464                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.28R6.B1"              14864.74412                  0 "MONITOR"           "BPM"                                0
 "MQ.28R6.B1"               14869.05612                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.29R6.B1"               14918.1956                  0 "MONITOR"           "BPM"                                0
 "MQ.29R6.B1"                14922.5076                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.30R6.B1"              14971.64709                  0 "MONITOR"           "BPM"                                0
 "MQ.30R6.B1"               14975.95909                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.31R6.B1"              15025.09857                  0 "MONITOR"           "BPM"                                0
 "MQ.31R6.B1"               15029.41057                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "S.CELL.67.B1"             15031.09557                  0 "MARKER"            "OMK"                                0
 "BPM.32R6.B1"              15078.55006                  0 "MONITOR"           "BPM"                                0
 "MQ.32R6.B1"               15082.86206                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.33R6.B1"              15132.00154                  0 "MONITOR"           "BPM"                                0
 "MQ.33R6.B1"               15136.31354                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "E.CELL.67.B1"             15137.99854                  0 "MARKER"            "OMK"                                0
 "BPM.34R6.B1"              15185.45302                  0 "MONITOR"           "BPM"                                0
 "MQ.34R6.B1"               15189.76502                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.33L7.B1"              15238.90451                  0 "MONITOR"           "BPM"                                0
 "MQ.33L7.B1"               15243.21651                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.32L7.B1"              15292.35599                  0 "MONITOR"           "BPM"                                0
 "MQ.32L7.B1"               15296.66799                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.31L7.B1"              15345.80748                  0 "MONITOR"           "BPM"                                0
 "MQ.31L7.B1"               15350.11948                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.30L7.B1"              15399.25896                  0 "MONITOR"           "BPM"                                0
 "MQ.30L7.B1"               15403.57096                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.29L7.B1"              15452.71045                  0 "MONITOR"           "BPM"                                0
 "MQ.29L7.B1"               15457.02245                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.28L7.B1"              15506.16193                  0 "MONITOR"           "BPM"                                0
 "MQ.28L7.B1"               15510.47393                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.27L7.B1"              15559.61341                  0 "MONITOR"           "BPM"                                0
 "MQS.27L7.B1"              15560.52741               0.32 "QUADRUPOLE"        "MQS"                                0
 "MQ.27L7.B1"               15563.92541                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.26L7.B1"               15613.0649                  0 "MONITOR"           "BPM"                                0
 "MQ.26L7.B1"                15617.3769                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.25L7.B1"              15666.51638                  0 "MONITOR"           "BPM"                                0
 "MQ.25L7.B1"               15670.82838                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.24L7.B1"              15719.96787                  0 "MONITOR"           "BPM"                                0
 "MQ.24L7.B1"               15724.27987                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.23L7.B1"              15773.41935                  0 "MONITOR"           "BPM"                                0
 "MQS.23L7.B1"              15774.33335               0.32 "QUADRUPOLE"        "MQS"                                0
 "MQ.23L7.B1"               15777.73135                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.22L7.B1"              15826.87083                  0 "MONITOR"           "BPM"                                0
 "MQ.22L7.B1"               15831.18283                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.21L7.B1"              15880.32232                  0 "MONITOR"           "BPM"                                0
 "MQT.21L7.B1"              15881.23632               0.32 "QUADRUPOLE"        "MQT"                 -0.0002986679624
 "MQ.21L7.B1"               15884.63432                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.20L7.B1"               15933.7738                  0 "MONITOR"           "BPM"                                0
 "MQT.20L7.B1"               15934.6878               0.32 "QUADRUPOLE"        "MQT"                  0.0002435583022
 "MQ.20L7.B1"                15938.0858                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.19L7.B1"              15987.22529                  0 "MONITOR"           "BPM"                                0
 "MQT.19L7.B1"              15988.13929               0.32 "QUADRUPOLE"        "MQT"                 -0.0002986679624
 "MQ.19L7.B1"               15991.53729                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.18L7.B1"              16040.67677                  0 "MONITOR"           "BPM"                                0
 "MQT.18L7.B1"              16041.59077               0.32 "QUADRUPOLE"        "MQT"                  0.0002435583022
 "MQ.18L7.B1"               16044.98877                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.17L7.B1"              16094.12825                  0 "MONITOR"           "BPM"                                0
 "MQT.17L7.B1"              16095.04225               0.32 "QUADRUPOLE"        "MQT"                 -0.0002986679624
 "MQ.17L7.B1"               16098.44025                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.16L7.B1"              16147.57974                  0 "MONITOR"           "BPM"                                0
 "MQT.16L7.B1"              16148.49374               0.32 "QUADRUPOLE"        "MQT"                  0.0002435583022
 "MQ.16L7.B1"               16151.89174                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.15L7.B1"              16201.03122                  0 "MONITOR"           "BPM"                                0
 "MQT.15L7.B1"              16201.94522               0.32 "QUADRUPOLE"        "MQT"                 -0.0002986679624
 "MQ.15L7.B1"               16205.34322                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.14L7.B1"              16254.48271                  0 "MONITOR"           "BPM"                                0
 "MQT.14L7.B1"              16255.39671               0.32 "QUADRUPOLE"        "MQT"                  0.0002435583022
 "MQ.14L7.B1"               16258.79471                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "S.DS.L7.B1"               16307.46119                  0 "MARKER"            "OMK"                                0
 "BPM.13L7.B1"              16307.93419                  0 "MONITOR"           "BPM"                                0
 "MQT.13L7.B1"              16308.84819               0.32 "QUADRUPOLE"        "MQT"                  0.0006826057853
 "MQ.13L7.B1"               16312.24619                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.12L7.B1"              16361.38567                  0 "MONITOR"           "BPM"                                0
 "MQT.12L7.B1"              16362.29967               0.32 "QUADRUPOLE"        "MQT"                  0.0002645365572
 "MQ.12L7.B1"               16365.69767                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "E.ARC.67.B1"              16414.36416                  0 "MARKER"            "OMK"                                0
 "BPM.11L7.B1"              16414.83716                  0 "MONITOR"           "BPM"                                0
 "MQ.11L7.B1"               16418.93416                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "MQTLI.11L7.B1"            16420.40316                1.3 "QUADRUPOLE"        "MQTLI"                 0.002921233658
 "BPM.10L7.B1"              16467.61985                  0 "MONITOR"           "BPM"                                0
 "MQ.10L7.B1"               16471.71685                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "MQTLI.10L7.B1"            16473.18585                1.3 "QUADRUPOLE"        "MQTLI"                 0.005832259615
 "BPM.9L7.B1"               16506.68684                  0 "MONITOR"           "BPM"                                0
 "MQ.9L7.B1"                16510.78384                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "MQTLI.B9L7.B1"            16512.25284                1.3 "QUADRUPOLE"        "MQTLI"                0.0003613404137
 "MQTLI.A9L7.B1"            16513.70784                1.3 "QUADRUPOLE"        "MQTLI"                0.0003613404137
 "BPM.8L7.B1"               16547.15183                  0 "MONITOR"           "BPM"                                0
 "MQ.8L7.B1"                16551.24883                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "MQTLI.8L7.B1"             16552.71783                1.3 "QUADRUPOLE"        "MQTLI"               -0.0008113829783
 "E.DS.L7.B1"               16585.74482                  0 "MARKER"            "OMK"                                0
 "BPM.7L7.B1"               16586.21782                  0 "MONITOR"           "BPM"                                0
 "MQ.7L7.B1"                16590.31482                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "MQTLI.7L7.B1"             16591.78382                1.3 "QUADRUPOLE"        "MQTLI"                 0.002080679462
 "BPM.6L7.B1"               16621.03582                  0 "MONITOR"           "BPM"                                0
 "MQTLH.F6L7.B1"            16623.05582                1.3 "QUADRUPOLE"        "MQTLH"                 0.004258080987
 "MQTLH.E6L7.B1"            16624.51082                1.3 "QUADRUPOLE"        "MQTLH"                 0.004258080987
 "MQTLH.D6L7.B1"            16625.96582                1.3 "QUADRUPOLE"        "MQTLH"                 0.004258080987
 "MQTLH.C6L7.B1"            16627.42082                1.3 "QUADRUPOLE"        "MQTLH"                 0.004258080987
 "MQTLH.B6L7.B1"            16628.87682                1.3 "QUADRUPOLE"        "MQTLH"                 0.004258080987
 "MQTLH.A6L7.B1"            16630.33282                1.3 "QUADRUPOLE"        "MQTLH"                 0.004258080987
 "BPMWC.6L7.B1"             16633.13832                  0 "MONITOR"           "BPMWC"                              0
 "MBW.D6L7.B1"              16641.93582        3.400000005 "RBEND"             "MBW"                                0
 "MBW.C6L7.B1"              16646.17082        3.400000005 "RBEND"             "MBW"                                0
 "BPTUH.A6L7.B1"            16651.07582                  0 "MONITOR"           "BPTUH"                              0
 "BPTDH.A6L7.B1"            16652.26582                  0 "MONITOR"           "BPTDH"                              0
 "MBW.B6L7.B1"              16681.32532        3.400000005 "RBEND"             "MBW"                                0
 "MBW.A6L7.B1"              16686.26032        3.400000005 "RBEND"             "MBW"                                0
 "BPMWE.5L7.B1"             16710.19232                  0 "MONITOR"           "BPMWE007"                           0
 "MQWA.E5L7.B1"             16713.83682              3.108 "QUADRUPOLE"        "MQWA"                 -0.004150847669
 "MQWA.D5L7.B1"             16717.63682              3.108 "QUADRUPOLE"        "MQWA"                 -0.004150847669
 "MQWA.C5L7.B1"             16721.43682              3.108 "QUADRUPOLE"        "MQWA"                 -0.004150847669
 "MQWB.5L7.B1"              16725.23682              3.108 "QUADRUPOLE"        "MQWB"                -0.0001015001502
 "MQWA.B5L7.B1"             16729.03682              3.108 "QUADRUPOLE"        "MQWA"                 -0.004150847669
 "MQWA.A5L7.B1"             16732.83682              3.108 "QUADRUPOLE"        "MQWA"                 -0.004150847669
 "BPMW.5L7.B1"              16733.39732                  0 "MONITOR"           "BPMW_014"                           0
 "BPMWE.4L7.B1"             16768.48232                  0 "MONITOR"           "BPMWE009"                           0
 "MQWA.E4L7.B1"             16772.12682              3.108 "QUADRUPOLE"        "MQWA"                  0.004083375065
 "MQWA.D4L7.B1"             16775.92682              3.108 "QUADRUPOLE"        "MQWA"                  0.004083375065
 "MQWA.C4L7.B1"             16784.62682              3.108 "QUADRUPOLE"        "MQWA"                  0.004083375065
 "MQWB.4L7.B1"              16788.42682              3.108 "QUADRUPOLE"        "MQWB"                  0.001030890481
 "MQWA.B4L7.B1"             16792.22682              3.108 "QUADRUPOLE"        "MQWA"                  0.004083375065
 "MQWA.A4L7.B1"             16796.02682              3.108 "QUADRUPOLE"        "MQWA"                  0.004083375065
 "BPMW.4L7.B1"              16796.58732                  0 "MONITOR"           "BPMW_013"                           0
 "IP7"                      16854.64882                  0 "MARKER"            "OMK"                                0
 "BPMW.4R7.B1"              16912.63432                  0 "MONITOR"           "BPMW_015"                           0
 "MQWA.A4R7.B1"             16916.37882              3.108 "QUADRUPOLE"        "MQWA"                 -0.004083375065
 "MQWA.B4R7.B1"             16920.17882              3.108 "QUADRUPOLE"        "MQWA"                 -0.004083375065
 "MQWB.4R7.B1"              16923.97882              3.108 "QUADRUPOLE"        "MQWB"                  0.001030890481
 "MQWA.C4R7.B1"             16927.77882              3.108 "QUADRUPOLE"        "MQWA"                 -0.004083375065
 "MQWA.D4R7.B1"             16936.47882              3.108 "QUADRUPOLE"        "MQWA"                 -0.004083375065
 "MQWA.E4R7.B1"             16940.27882              3.108 "QUADRUPOLE"        "MQWA"                 -0.004083375065
 "BPMWE.4R7.B1"             16940.73932                  0 "MONITOR"           "BPMWE008"                           0
 "BPMW.5R7.B1"              16975.82432                  0 "MONITOR"           "BPMW_010"                           0
 "MQWA.A5R7.B1"             16979.56882              3.108 "QUADRUPOLE"        "MQWA"                  0.004150847669
 "MQWA.B5R7.B1"             16983.36882              3.108 "QUADRUPOLE"        "MQWA"                  0.004150847669
 "MQWB.5R7.B1"              16987.16882              3.108 "QUADRUPOLE"        "MQWB"                -0.0001015001502
 "MQWA.C5R7.B1"             16990.96882              3.108 "QUADRUPOLE"        "MQWA"                  0.004150847669
 "MQWA.D5R7.B1"             16994.76882              3.108 "QUADRUPOLE"        "MQWA"                  0.004150847669
 "MQWA.E5R7.B1"             16998.56882              3.108 "QUADRUPOLE"        "MQWA"                  0.004150847669
 "BPMWE.5R7.B1"             16999.02932                  0 "MONITOR"           "BPMWE003"                           0
 "MBW.A6R7.B1"              17026.43732        3.400000005 "RBEND"             "MBW"                                0
 "MBW.B6R7.B1"              17031.37232        3.400000005 "RBEND"             "MBW"                                0
 "MBW.C6R7.B1"              17066.52682        3.400000005 "RBEND"             "MBW"                                0
 "MBW.D6R7.B1"              17070.76182        3.400000005 "RBEND"             "MBW"                                0
 "BPMR.6R7.B1"              17078.24482                  0 "MONITOR"           "BPMR"                               0
 "MQTLH.A6R7.B1"            17080.26482                1.3 "QUADRUPOLE"        "MQTLH"                -0.004063870238
 "MQTLH.B6R7.B1"            17081.71982                1.3 "QUADRUPOLE"        "MQTLH"                -0.004063870238
 "MQTLH.C6R7.B1"            17083.17482                1.3 "QUADRUPOLE"        "MQTLH"                -0.004063870238
 "MQTLH.D6R7.B1"            17084.62982                1.3 "QUADRUPOLE"        "MQTLH"                -0.004063870238
 "MQTLH.E6R7.B1"            17086.08582                1.3 "QUADRUPOLE"        "MQTLH"                -0.004063870238
 "MQTLH.F6R7.B1"            17087.54182                1.3 "QUADRUPOLE"        "MQTLH"                -0.004063870238
 "BPM_A.7R7.B1"             17116.28082                  0 "MONITOR"           "BPM_A"                              0
 "MQ.7R7.B1"                17120.37782                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "MQTLI.7R7.B1"             17121.84682                1.3 "QUADRUPOLE"        "MQTLI"                 0.006497904872
 "S.DS.R7.B1"               17123.55282                  0 "MARKER"            "OMK"                                0
 "BPM.8R7.B1"               17155.34681                  0 "MONITOR"           "BPM"                                0
 "MQ.8R7.B1"                17159.44381                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "MQTLI.8R7.B1"             17160.91281                1.3 "QUADRUPOLE"        "MQTLI"                 0.001247603883
 "BPM.9R7.B1"                17194.4138                  0 "MONITOR"           "BPM"                                0
 "MQ.9R7.B1"                 17198.5108                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "MQTLI.A9R7.B1"             17199.9798                1.3 "QUADRUPOLE"        "MQTLI"                 0.004918534202
 "MQTLI.B9R7.B1"             17201.4348                1.3 "QUADRUPOLE"        "MQTLI"                 0.004918534202
 "BPM.10R7.B1"              17234.87878                  0 "MONITOR"           "BPM"                                0
 "MQ.10R7.B1"               17238.97578                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "MQTLI.10R7.B1"            17240.44478                1.3 "QUADRUPOLE"        "MQTLI"                -0.001117796915
 "BPM.11R7.B1"              17287.66147                  0 "MONITOR"           "BPM"                                0
 "MQ.11R7.B1"               17291.75847                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "MQTLI.11R7.B1"            17293.22747                1.3 "QUADRUPOLE"        "MQTLI"               -0.0001298802531
 "S.ARC.78.B1"              17294.93347                  0 "MARKER"            "OMK"                                0
 "BPM.12R7.B1"              17342.38796                  0 "MONITOR"           "BPM"                                0
 "MQT.12R7.B1"              17343.30196               0.32 "QUADRUPOLE"        "MQT"                  0.0006202966893
 "MQ.12R7.B1"               17346.69996                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.13R7.B1"              17395.83944                  0 "MONITOR"           "BPM"                                0
 "MQT.13R7.B1"              17396.75344               0.32 "QUADRUPOLE"        "MQT"                  0.0003567608922
 "MQ.13R7.B1"               17400.15144                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "E.DS.R7.B1"               17401.83644                  0 "MARKER"            "OMK"                                0
 "BPM.14R7.B1"              17449.29093                  0 "MONITOR"           "BPM"                                0
 "MQT.14R7.B1"              17450.20493               0.32 "QUADRUPOLE"        "MQT"                 -0.0002986679624
 "MQ.14R7.B1"               17453.60293                3.1 "QUADRUPOLE"        "MQ"                    -0.02746497915
 "BPM.15R7.B1"              17502.74241                  0 "MONITOR"           "BPM"                                0
 "MQT.15R7.B1"              17503.65641               0.32 "QUADRUPOLE"        "MQT"                  0.0002435583022
 "MQ.15R7.B1"               17507.05441                3.1 "QUADRUPOLE"        "MQ"                     0.02719380049
 "BPM.16R7.B1"              17556.19389                  0 "MONITOR"           "BPM"                                0
