@ NAME             %05s "TWISS"
@ TYPE             %05s "TWISS"
@ SEQUENCE         %04s "RING"
@ PARTICLE         %08s "POSITRON"
@ MASS             %le      0.000510998928
@ CHARGE           %le                   1
@ ENERGY           %le                   6
@ PC               %le         5.999999978
@ GAMMA            %le         11741.70761
@ KBUNCH           %le                   1
@ BCURRENT         %le                   0
@ SIGE             %le               0.001
@ SIGT             %le                   1
@ NPART            %le                   0
@ EX               %le                   1
@ EY               %le                   1
@ ET               %le               0.001
@ LENGTH           %le         2303.952493
@ ALFA             %le      0.001114296425
@ ORBIT5           %le     -0.006017948859
@ GAMMATR          %le          29.9570905
@ Q1               %le         37.12461804
@ Q2               %le         30.27566223
@ DQ1              %le       -0.2120981648
@ DQ2              %le       0.05378600321
@ DXMAX            %le        0.8325685252
@ DYMAX            %le      1.09818512e-18
@ XCOMAX           %le     0.0001035638659
@ YCOMAX           %le     3.330694683e-20
@ BETXMAX          %le         43.99294136
@ BETYMAX          %le          43.0555466
@ XCORMS           %le     2.732519699e-05
@ YCORMS           %le     1.158919948e-20
@ DXRMS            %le        0.3570294274
@ DYRMS            %le     4.327647642e-19
@ DELTAP           %le                   0
@ SYNCH_1          %le         2.597823394
@ SYNCH_2          %le       0.06908178623
@ SYNCH_3          %le       0.00175823878
@ SYNCH_4          %le    -7.203611504e-06
@ SYNCH_5          %le     6.654917665e-06
@ TITLE            %08s "no-title"
@ ORIGIN           %16s "5.02.12 Linux 64"
@ DATE             %08s "21/06/19"
@ TIME             %08s "12.45.34"
* NAME                                S               BETX               BETY                MUX                MUY KEYWORD            
$ %s                                %le                %le                %le                %le                %le %s                 
 "DRIFT_186"                1342.422059        19.95858529        3.605105463        22.81839543        17.91377361 "DRIFT"            
 "BPM_OL_98"                1342.422059        19.95858529        3.605105463        22.81839543        17.91377361 "MONITOR"          
 "DRIFT_187"                1342.551058        19.95668905        3.590033981        22.81942424        17.91948212 "DRIFT"            
 "PDC_OL_97"                1342.861058        19.95895247        3.591701069        22.82189662        17.93324012 "SBEND"            
 "DRIFT_188"                1343.092059        19.96690228        3.627749327        22.82373846        17.94343293 "DRIFT"            
 "PUH"                      1343.092059        19.96690228        3.627749327        22.82373846        17.94343293 "MARKER"           
 "PUV"                      1343.092059        19.96690228        3.627749327        22.82373846        17.94343293 "MARKER"           
 "DRIFT_189"                1344.206058        20.08033143        4.219691663        22.83259819        17.98938756 "DRIFT"            
 "PU12"                     1344.206058        20.08033143        4.219691663        22.83259819        17.98938756 "MARKER"           
 "DRIFT_190"                1345.271708        20.30524582        5.434091211        22.84100205        18.02510784 "DRIFT"            
 "PUH"                      1345.271708        20.30524582        5.434091211        22.84100205        18.02510784 "MARKER"           
 "PUV"                      1345.271708        20.30524582        5.434091211        22.84100205        18.02510784 "MARKER"           
 "DRIFT_183"                1345.346708        20.32536262        5.543432036        22.84158966        18.02728291 "DRIFT"            
 "BPM_OL_95"                1345.346708        20.32536262        5.543432036        22.84158966        18.02728291 "MONITOR"          
 "DRIFT_191"                1345.754258        20.44453344        6.192467848        22.84477205         18.0383635 "DRIFT"            
 "QA1_OL_94"                1346.230158        19.51755273        7.437916703        22.84853043        18.04963457 "QUADRUPOLE"       
 "DRIFT_192"                1346.539758        18.26226651        8.614267316        22.85114068        18.05579239 "DRIFT"            
 "ABSC"                     1346.539758        18.26226651        8.614267316        22.85114068        18.05579239 "MARKER"           
 "DRIFT_193"                1346.744308        17.46136944        9.451974105        22.85296392        18.05940082 "DRIFT"            
 "PKV_OL_93"                1346.960108        16.64097113        10.38793864        22.85497898        18.06286748 "VKICKER"          
 "DRIFT_194"                1347.034808        16.36285934        10.72441024        22.85569951        18.06399396 "DRIFT"            
 "QA2_OL_93"                1347.789608        11.61969075         16.5807739        22.86419664         18.0732392 "QUADRUPOLE"       
 "DRIFT_179"                1347.903708        10.70184247        17.94945669        22.86582526        18.07429192 "DRIFT"            
 "PKHS_OL_92"               1348.100708        9.211495495        20.44386117        22.86898355        18.07592881 "HKICKER"          
 "DRIFT_178"                1348.126108        9.028037342        20.77757678        22.86942687        18.07612496 "DRIFT"            
 "PKH_OL_92"                1348.298308        7.836672026        23.11290807        22.87268564         18.0773757 "HKICKER"          
 "DRIFT_195"                1348.397208        7.193717347        24.51160415        22.87478225        18.07803706 "DRIFT"            
 "BPM_OL_92"                1348.397208        7.193717347        24.51160415        22.87478225        18.07803706 "MONITOR"          
 "DRIFT_196"                1348.624258        5.831607806        27.88121394        22.88036299        18.07941947 "DRIFT"            
 "QA3_OL_91"                1349.100158        4.005073997        31.91652832        22.89637383        18.08190913 "QUADRUPOLE"       
 "DRIFT_197"                1349.193708        3.792586329        32.00654577        22.90019472        18.08237501 "DRIFT"            
 "PKVS_OL_91"               1349.390708        3.378753788        32.19831249        22.90895851        18.08335176 "VKICKER"          
 "DRIFT_198"                1349.394308        3.371615659        32.20184468        22.90912828        18.08336956 "DRIFT"            
 "PKV_OL_90"                1349.610108        2.971542181         32.4154046        22.91998829         18.0844327 "VKICKER"          
 "DRIFT_199"                1349.885858        2.539963794        32.69351561        22.93599106        18.08578093 "DRIFT"            
 "PDAKA"                    1350.412204        1.965168753        33.21275187        22.97384239        18.08832342 "SBEND"            
 "PKPDA_OL_90"              1350.412204        1.965168753        33.21275187        22.97384239        18.08832342 "HKICKER"          
 "PDAKB"                    1350.938549        1.714068787        33.75289856        23.02013603        18.09082569 "SBEND"            
 "DRIFT_200"                1351.344485        1.743314936        34.16159454         23.0578658        18.09272851 "DRIFT"            
 "ABSD"                     1351.344485        1.743314936        34.16159454         23.0578658        18.09272851 "MARKER"           
 "DRIFT_201"                1351.671285         1.90755066        34.49945734        23.08654474         18.0942437 "DRIFT"            
 "BPM_OL_88"                1351.671285         1.90755066        34.49945734        23.08654474         18.0942437 "MONITOR"          
 "DRIFT_202"                1352.089695         2.30102245        34.94354239        23.11854756        18.09616183 "DRIFT"            
 "QA4_OL_88"                1352.565595         3.36094427         31.1382228          23.146514        18.09840961 "QUADRUPOLE"       
 "DRIFT_162"                1352.932645        4.789483087        25.42015128        23.16109583        18.10048622 "DRIFT"            
 "BPM_OL_87"                1352.932645        4.789483087        25.42015128        23.16109583        18.10048622 "MONITOR"          
 "DRIFT_163"                1353.041545        5.274802322        23.83698749        23.16454464        18.10119037 "DRIFT"            
 "PKH_OL_87"                1353.213745        6.099644359        21.43942231        23.16937743        18.10240281 "HKICKER"          
 "DRIFT_164"                1353.489695        7.568155675        17.86773244        23.17584375        18.10464699 "DRIFT"            
 "QA5_OL_86"                1353.965595         8.98010581        15.08247947        23.18477496        18.10939565 "QUADRUPOLE"       
 "DRIFT_165"                1354.144145        8.972912983        15.07916834        23.18794114        18.11128016 "DRIFT"            
 "PKHS_OL_86"               1354.341145        8.973224237        15.08042222        23.19143587        18.11335956 "HKICKER"          
 "DRIFT_166"                1354.459695        8.977581669        15.08365799        23.19353827        18.11461068 "DRIFT"            
 "QA5_OL_85"                1354.935595        7.561719827        17.87166635        23.20247454        18.11935863 "QUADRUPOLE"       
 "DRIFT_167"                1355.284845        5.732023917        22.45093545        23.21092208        18.12213395 "DRIFT"            
 "ABSA1"                    1355.284845        5.732023917        22.45093545        23.21092208        18.12213395 "MARKER"           
 "DRIFT_168"                1355.569745        4.454316447        26.58188275        23.21990117        18.12399024 "DRIFT"            
 "PKV_OL_84"                1355.785545        3.615006869        29.94738828        23.22846504        18.12520766 "VKICKER"          
 "DRIFT_169"                1355.859695        3.352184651        31.15084845        23.23185567        18.12559407 "DRIFT"            
 "QA4_OL_84"                1356.335595         2.29191985        34.96002534        23.25991514        18.12784086 "QUADRUPOLE"       
 "DRIFT_170"                1356.419145        2.196785811        34.87066334        23.26584313        18.12822174 "DRIFT"            
 "PKVS_OL_83"               1356.616145        2.005098367        34.66199528        23.28080544        18.12912365 "VKICKER"          
 "DRIFT_203"                1356.790445        1.873703081        34.47975566        23.29513788        18.12992615 "DRIFT"            
 "BPM_OL_83"                1356.790445        1.873703081        34.47975566        23.29513788        18.12992615 "MONITOR"          
 "DRIFT_224"                 1357.48674        1.706652981        33.77407301          23.358798        18.13317406 "DRIFT"            
 "PDAKA"                    1358.013086        1.960980423        33.23597879        23.40524614        18.13567468 "SBEND"            
 "PKPDA_OL_82"              1358.013086        1.960980423        33.23597879        23.40524614        18.13567468 "HKICKER"          
 "PDAKB"                    1358.539431        2.540553372        32.71874571        23.44313445        18.13821532 "SBEND"            
 "DRIFT_173"                1358.755182         2.87302593        32.50144782        23.45585882         18.1392684 "DRIFT"            
 "PKV_OL_81"                1358.970982          3.2605517        32.28768037        23.46709071        18.14032873 "VKICKER"          
 "DRIFT_174"                1359.073082        3.463059821        32.18778994        23.47192768        18.14083283 "DRIFT"            
 "OPKVS"                    1359.073082        3.463059821        32.18778994        23.47192768        18.14083283 "MARKER"           
 "DRIFT_175"                1359.325132        4.015678004        31.94462658        23.48269394        18.14208396 "DRIFT"            
 "QA3_OL_80"                1359.801032        5.851862475        27.90764407        23.49865593        18.14457138 "QUADRUPOLE"       
 "DRIFT_176"                1360.028762        7.224891012        24.52596854        23.50423167        18.14595688 "DRIFT"            
 "BPM_OL_80"                1360.028762        7.224891012        24.52596854        23.50423167        18.14595688 "MONITOR"          
 "DRIFT_177"                1360.126982        7.866625752        23.13606371        23.50630543        18.14661318 "DRIFT"            
 "PKH_OL_80"                1360.299182        9.063787295        20.79907143        23.50955159        18.14786265 "HKICKER"          
 "DRIFT_178"                1360.324582        9.248139739        20.46511484        23.50999317        18.14805861 "DRIFT"            
 "PKHS_OL_80"               1360.521582        10.74576607        17.96887661        23.51313878        18.14969377 "HKICKER"          
 "DRIFT_179"                1360.635682        11.66810862        16.59916025        23.51476071        18.15074535 "DRIFT"            
 "QA2_OL_79"                1361.390482        16.43589203         10.7387676        23.52322137        18.15997937 "QUADRUPOLE"       
 "DRIFT_180"                1361.705932        17.63781086        9.360834559        23.52617049        18.16498806 "DRIFT"            
 "ABSB"                     1361.705932        17.63781086        9.360834559        23.52617049        18.16498806 "MARKER"           
 "DRIFT_181"                1361.905182         18.4248663        8.549448515        23.52792979        18.16853345 "DRIFT"            
 "PKV_OL_78"                1362.120982        19.30164416        7.722168487        23.52975124         18.1727613 "VKICKER"          
 "DRIFT_169"                1362.195132        19.60875417        7.450273027         23.5303579        18.17431733 "DRIFT"            
 "QA1_OL_78"                1362.671032        20.54199481        6.204096856        23.53409866        18.18556858 "QUADRUPOLE"       
 "DRIFT_182"                1363.080612         20.4231542         5.55182152        23.53728169        18.19668567 "DRIFT"            
 "BPM_OL_77"                1363.080612         20.4231542         5.55182152        23.53728169        18.19668567 "MONITOR"          
 "DRIFT_183"                1363.155612        20.40320496        5.442505019        23.53786649        18.19885744 "DRIFT"            
 "PUH"                      1363.155612        20.40320496        5.442505019        23.53786649        18.19885744 "MARKER"           
 "PUV"                      1363.155612        20.40320496        5.442505019        23.53786649        18.19885744 "MARKER"           
 "DRIFT_184"                1364.219231        20.18067969        4.229597789        23.54621337        18.23443835 "DRIFT"            
 "PU13"                     1364.219231        20.18067969        4.229597789        23.54621337        18.23443835 "MARKER"           
 "DRIFT_185"                1365.335232        20.06848435        3.634586449        23.55504455        18.28037839 "DRIFT"            
 "PUH"                      1365.335232        20.06848435        3.634586449        23.55504455        18.28037839 "MARKER"           
 "PUV"                      1365.335232        20.06848435        3.634586449        23.55504455        18.28037839 "MARKER"           
 "DRIFT_186"                1365.435232        20.06449433        3.615145223        23.55583775        18.28476997 "DRIFT"            
 "BPM_OL_75"                1365.435232        20.06449433        3.615145223        23.55583775        18.28476997 "MONITOR"          
 "DRIFT_187"                1365.564231        20.06082022         3.59829562        23.55686118        18.29046406 "DRIFT"            
 "PDC_OL_74"                1365.874231        20.05877669        3.595626052        23.55932102        18.30419883 "SBEND"            
 "DRIFT_188"                1366.105232        20.06348534        3.628384544        23.56115386        18.31438528 "DRIFT"            
 "PUH"                      1366.105232        20.06348534        3.628384544        23.56115386        18.31438528 "MARKER"           
 "PUV"                      1366.105232        20.06348534        3.628384544        23.56115386        18.31438528 "MARKER"           
 "DRIFT_189"                1367.219231        20.16090356         4.20376507        23.56997461        18.36042571 "DRIFT"            
 "PU14"                     1367.219231        20.16090356         4.20376507        23.56997461        18.36042571 "MARKER"           
 "DRIFT_190"                1368.284881        20.36991212        5.401241164        23.57834839        18.39632567 "DRIFT"            
 "PUH"                      1368.284881        20.36991212        5.401241164        23.57834839        18.39632567 "MARKER"           
 "PUV"                      1368.284881        20.36991212        5.401241164        23.57834839        18.39632567 "MARKER"           
 "DRIFT_183"                1368.359881        20.38888775        5.509351129        23.57893416        18.39851411 "DRIFT"            
 "BPM_OL_72"                1368.359881        20.38888775        5.509351129        23.57893416        18.39851411 "MONITOR"          
 "DRIFT_191"                1368.767431        20.50180751        6.151606971        23.58210718        18.40966599 "DRIFT"            
 "QA1_OL_71"                1369.243331        19.56464165        7.386413384        23.58585582        18.42101404 "QUADRUPOLE"       
 "DRIFT_192"                1369.552931        18.30133125        8.553591729        23.58846017        18.42721525 "DRIFT"            
 "ABSC"                     1369.552931        18.30133125        8.553591729        23.58846017        18.42721525 "MARKER"           
 "DRIFT_193"                1369.757481        17.49536099        9.384923645        23.59027972        18.43084941 "DRIFT"            
 "PKV_OL_70"                1369.973281        16.66980739        10.31389115        23.59229109        18.43434094 "VKICKER"          
 "DRIFT_194"                1370.047981         16.3899582        10.64787573        23.59301041        18.43547552 "DRIFT"            
 "QA2_OL_70"                1370.802781        11.62830482        16.46224529        23.60149744        18.44478744 "QUADRUPOLE"       
 "DRIFT_179"                1370.916881        10.70788379        17.82123333        23.60312501        18.44584775 "DRIFT"            
 "PKHS_OL_69"               1371.113881        9.213531772        20.29802809        23.60628209        18.44749642 "HKICKER"          
 "DRIFT_178"                1371.139281         9.02959751        20.62939292        23.60672534        18.44769399 "DRIFT"            
 "PKH_OL_69"                1371.311481        7.835247008        22.94830326        23.60998415        18.44895372 "HKICKER"          
 "DRIFT_195"                1371.410381        7.190769005        24.33718714         23.6120814        18.44961982 "DRIFT"            
 "BPM_OL_69"                1371.410381        7.190769005        24.33718714         23.6120814        18.44961982 "MONITOR"          
 "DRIFT_196"                1371.637431        5.825689953        27.68321854        23.61766618        18.45101214 "DRIFT"            
 "QA3_OL_68"                1372.113331        3.994220878        31.69083597        23.63370716         18.4535196 "QUADRUPOLE"       
 "DRIFT_197"                1372.206881        3.780828721         31.7804143        23.63753923         18.4539888 "DRIFT"            
 "PKVS_OL_68"               1372.403881        3.365351766          31.971268        23.64633421        18.45497251 "VKICKER"          
 "DRIFT_198"                1372.407481        3.358186871        31.97478366        23.64650465        18.45499043 "DRIFT"            
 "PKV_OL_67"                1372.623281        2.956724202        32.18736191        23.65741378        18.45606112 "VKICKER"          
 "DRIFT_199"                1372.899031        2.523987068        32.46424618        23.67350777        18.45741891 "DRIFT"            
 "PDAKA"                    1373.425377        1.948892831        32.98142206        23.71164274        18.45997932 "SBEND"            
 "PKPDA_OL_67"              1373.425377        1.948892831        32.98142206        23.71164274        18.45997932 "HKICKER"          
 "PDAKB"                    1373.951722        1.700025622        33.51962323        23.75833275         18.4624991 "SBEND"            
 "DRIFT_200"                1374.357658         1.73270964        33.92704895        23.79633945        18.46441513 "DRIFT"            
 "ABSD"                     1374.357658         1.73270964        33.92704895        23.79633945        18.46441513 "MARKER"           
 "DRIFT_201"                1374.684458        1.900801946        34.26393942        23.82515886        18.46594078 "DRIFT"            
 "BPM_OL_65"                1374.684458        1.900801946        34.26393942        23.82515886        18.46594078 "MONITOR"          
 "DRIFT_202"                1375.102868        2.300629307        34.70684507        23.85722232        18.46787206 "DRIFT"            
 "QA4_OL_65"                1375.578768        3.370423085        30.92935127         23.8851517        18.47013512 "QUADRUPOLE"       
 "DRIFT_162"                1375.945818        4.809925518        25.25127454        23.89968204        18.47222571 "DRIFT"            
 "BPM_OL_64"                1375.945818        4.809925518        25.25127454        23.89968204        18.47222571 "MONITOR"          
 "DRIFT_163"                1376.054718        5.299022598        23.67917408        23.90311567        18.47293457 "DRIFT"            
 "PKH_OL_64"                1376.226918         6.13032877        21.29835331        23.90792537        18.47415508 "HKICKER"          
 "DRIFT_164"                1376.502868        7.610451599        17.75158105        23.91435757        18.47641406 "DRIFT"            
 "QA5_OL_63"                1376.978768        9.036654191        14.98724829        23.92323606         18.4811934 "QUADRUPOLE"       
 "DRIFT_165"                1377.157318        9.031498065        14.98517947        23.92638209        18.48308983 "DRIFT"            
 "PKHS_OL_63"               1377.354318        9.034002463        14.98783486        23.92985376        18.48518219 "HKICKER"          
 "DRIFT_166"                1377.472868        9.039652365        14.99192961        23.93194189        18.48644102 "DRIFT"            
 "QA5_OL_62"                1377.948768        7.493252646        18.03001045        23.94086463        18.49119474 "QUADRUPOLE"       
 "DRIFT_167"                1378.298018        5.516394349        23.06598161        23.94951522        18.49392078 "DRIFT"            
 "ABSA1"                    1378.298018        5.516394349        23.06598161        23.94951522        18.49392078 "MARKER"           
 "DRIFT_168"                1378.582918        4.155669839        27.64168959        23.95899197        18.49571672 "DRIFT"            
 "PKV_OL_61"                1378.798718        3.275624662        31.38726702        23.96830713        18.49688287 "VKICKER"          
 "DRIFT_169"                1378.872868        3.003212127        32.72991453        23.97207044         18.4972511 "DRIFT"            
 "QA4_OL_61"                1379.348768        1.913337061        36.81654341        24.00464253        18.49938254 "QUADRUPOLE"       
 "DRIFT_170"                1379.432318        1.816216496        36.65508281        24.01177879        18.49974455 "DRIFT"            
 "PKVS_OL_60"               1379.629318        1.626900778        36.27728917        24.03006046        18.50060444 "VKICKER"          
 "DRIFT_203"                1379.803618        1.505865937        35.94643492        24.04782214         18.5013727 "DRIFT"            
 "BPM_OL_60"                1379.803618        1.505865937        35.94643492        24.04782214         18.5013727 "MONITOR"          
 "DRIFT_225"                  1380.4992        1.457285191        34.65794024        24.12562178        18.50450964 "DRIFT"            
 "SRI2DBL"                    1380.4992        1.457285191        34.65794024        24.12562178        18.50450964 "MARKER"           
 "DRIFT_226"                1380.499913        1.457591633         34.6566465         24.1256996        18.50451291 "DRIFT"            
 "PDAA"                     1381.026263         1.88385127        33.68299089        24.17714509        18.50696509 "SBEND"            
 "PKPDA_OL_59"              1381.026263         1.88385127        33.68299089        24.17714509        18.50696509 "HKICKER"          
 "PDAB"                     1381.552613        2.705896931         32.7394266        24.21459375        18.50948806 "SBEND"            
 "DRIFT_227"                1381.800147        3.230547815        32.29152608        24.22793544        18.51069983 "DRIFT"            
 "BPM_OL_58"                1381.800147        3.230547815        32.29152608        24.22793544        18.51069983 "MONITOR"          
 "DRIFT_228"                1381.965347        3.629646373        31.99641874        24.23561735        18.51151788 "DRIFT"            
 "PKV_OL_58"                1382.181147         4.21002029        31.61552036        24.24440876        18.51259786 "VKICKER"          
 "DRIFT_229"                1382.435297        4.979288537        31.17361299        24.25324869        18.51388644 "DRIFT"            
 "QQN_L"                    1382.911197        7.125628312        28.16269182         24.2661365        18.51641175 "QUADRUPOLE"       
 "DRIFT_230"                1383.620547        12.11684362        21.15316473        24.27829942         18.5210383 "DRIFT"            
 "ABSF"                     1383.620547        12.11684362        21.15316473        24.27829942         18.5210383 "MARKER"           
 "DRIFT_231"                1384.160847        16.87508369        16.51365104        24.28431506        18.52564031 "DRIFT"            
 "Q9N_L"                    1384.915647        20.08681455        14.30384769        24.29058877        18.53377174 "QUADRUPOLE"       
 "DRIFT_232"                1384.993547        19.95168208        14.43847281        24.29120815        18.53463455 "DRIFT"            
 "PCH_OL_55"                1385.386947        19.28548519        15.14087542        24.29440056        18.53887011 "HKICKER"          
 "DRIFT_233"                1390.076447         13.4307564        26.41119471        24.34146245         18.5765476 "DRIFT"            
 "ABSG"                     1390.076447         13.4307564        26.41119471        24.34146245         18.5765476 "MARKER"           
 "DRIFT_234"                1391.253297        12.56584807        30.07870986        24.35590127         18.5831955 "DRIFT"            
 "Q8N_L"                    1391.729197        12.91797938        30.11732769         24.3618981        18.58569129 "QUADRUPOLE"       
 "DRIFT_235"                1391.932547        13.35929185         29.4916408        24.36436206        18.58677735 "DRIFT"            
 "PCV_OL_48"                1392.325947        14.25196819        28.30771177        24.36890069        18.58894458 "VKICKER"          
 "DRIFT_3"                  1392.429247        14.49487473         28.0026292        24.37004467        18.58952858 "DRIFT"            
 "BPM_OL_48"                1392.429247        14.49487473         28.0026292        24.37004467        18.58952858 "MONITOR"          
 "DRIFT_236"                1392.526747        14.72738811        27.71688796        24.37110685        18.59008563 "DRIFT"            
 "PKVSA_OL_47"              1392.931747        15.72694816         26.5529545        24.37534311        18.59246194 "VKICKER"          
 "DRIFT_237"                1397.212947        29.61883146        16.51572658        24.40712727        18.62523329 "DRIFT"            
 "Q7N_L"                    1398.255547        30.10996213        16.64482986        24.41257275        18.63545455 "QUADRUPOLE"       
 "DRIFT_238"                1398.558547        29.19561743        17.29843903        24.41419941        18.63829694 "DRIFT"            
 "PCH_OL_41"                1398.951947        28.03875456        18.18198236        24.41638803        18.64182801 "HKICKER"          
 "DRIFT_239"                1399.047747        27.76221678        18.40311637        24.41693457        18.64266162 "DRIFT"            
 "PKHSA_OL_41"              1399.452747        26.61555204        19.36383287        24.41930615        18.64607675 "HKICKER"          
 "DRIFT_240"                1402.541547        19.06293457        28.06681687        24.44120185        18.66722808 "DRIFT"            
 "PCV_OL_37"                1402.934947        18.25239852        29.34991823        24.44455901        18.66940984 "VKICKER"          
 "DRIFT_3"                  1403.038247        18.04523615        29.69338017          24.445465        18.66996681 "DRIFT"            
 "BPM_OL_37"                1403.038247        18.04523615        29.69338017          24.445465        18.66996681 "MONITOR"          
 "DRIFT_4"                  1403.116947        17.88899061        29.95687584        24.44616221        18.67038682 "DRIFT"            
 "Q6N_L"                    1404.159547        17.88217413        30.09204774        24.45562103        18.67581209 "QUADRUPOLE"       
 "DRIFT_241"                1407.773547        26.41091103         20.3401638        24.48221418        18.69914683 "DRIFT"            
 "PCH_OL_32"                1408.166947        27.51241503         19.4575949        24.48453721        18.70229459 "HKICKER"          
 "DRIFT_242"                1408.417747        28.23238594        18.91328147        24.48596958         18.7043756 "DRIFT"            
 "PKHSA_OL_31"              1408.822747        29.42418319        18.06445749        24.48820626        18.70786342 "HKICKER"          
 "DRIFT_243"                1409.020947        30.02055614        17.66262962        24.48926773        18.70962959 "DRIFT"            
 "Q5N_L"                    1410.063547        30.15151183        17.40367738        24.49469214        18.71926105 "QUADRUPOLE"       
 "DRIFT_244"                1415.643547        17.63393111         28.5106783        24.53359662        18.75956262 "DRIFT"            
 "PCV_OL_24"                1416.036947        16.98082539        29.50388632        24.53721554        18.76172169 "VKICKER"          
 "DRIFT_3"                  1416.140247        16.81434009        29.76927383        24.53818861        18.76227649 "DRIFT"            
 "BPM_OL_24"                1416.140247        16.81434009        29.76927383        24.53818861        18.76227649 "MONITOR"          
 "DRIFT_245"                1416.218847        16.68905874        29.97248324        24.53893545        18.76269532 "DRIFT"            
 "Q4N_OL"                   1416.921647        16.89677167        29.47357623        24.54568569        18.76641077 "QUADRUPOLE"       
 "DRIFT_246"                  1417.3962        17.96661754        27.62497383        24.55002144        18.76905804 "DRIFT"            
 "FBSTRPL"                    1417.5962        18.43508478        26.86854351        24.55177066        18.77022652 "INSTRUMENT"       
 "DRIFT_247"                  1418.1512        19.78969003        24.83983299        24.55639631        18.77364624 "DRIFT"            
 "DCMON"                      1418.1512        19.78969003        24.83983299        24.55639631        18.77364624 "INSTRUMENT"       
 "DRIFT_248"                  1419.1912        22.54422943        21.31691393        24.56423661        18.78084248 "DRIFT"            
 "ACMON"                      1419.1912        22.54422943        21.31691393        24.56423661        18.78084248 "INSTRUMENT"       
 "DRIFT_249"                 1419.70265        24.00226362         19.7176992         24.5677365        18.78481365 "DRIFT"            
 "ACMON"                     1419.70265        24.00226362         19.7176992         24.5677365        18.78481365 "INSTRUMENT"       
 "DRIFT_250"                1421.123547        28.41075823        15.73599339        24.57640154        18.79766712 "DRIFT"            
 "PCH_OL_19"                1421.516947         29.7243443        14.75347624        24.57855636        18.80177719 "HKICKER"          
 "DRIFT_251"                1421.618847        30.07117203        14.50745844        24.57909886        18.80288584 "DRIFT"            
 "Q3N_OL"                   1422.321647        29.87318028        14.10017593        24.58277794        18.81082373 "QUADRUPOLE"       
 "DRIFT_252"                  1423.6872        24.76778127        15.92587633        24.59077201        18.82534848 "DRIFT"            
 "DCMON"                      1423.6872        24.76778127        15.92587633        24.59077201        18.82534848 "INSTRUMENT"       
 "DRIFT_253"                  1424.6622        21.49903823         17.4500403        24.59749933        18.83466306 "DRIFT"            
 "WIDERMON"                   1424.6622        21.49903823         17.4500403        24.59749933        18.83466306 "INSTRUMENT"       
 "DRIFT_253"                  1425.6372         18.5439647         19.1580115        24.60527481        18.84315483 "DRIFT"            
 "DCMON"                      1425.6372         18.5439647         19.1580115        24.60527481        18.84315483 "INSTRUMENT"       
 "DRIFT_254"                1426.443547        16.33702906        20.70940658        24.61265131        18.84960012 "DRIFT"            
 "PCV_OL_13"                1426.836947        15.33817784        21.51193022         24.6166074        18.85256697 "VKICKER"          
 "DRIFT_3"                  1426.940247        15.08436189        21.72761938        24.61768837        18.85332751 "DRIFT"            
 "BPM_OL_13"                1426.940247        15.08436189        21.72761938        24.61768837        18.85332751 "MONITOR"          
 "DRIFT_245"                1427.018847         14.8935945        21.89311747        24.61852305        18.85390113 "DRIFT"            
 "Q2N_OL"                   1427.721647        14.30115174         21.8082059         24.6262838        18.85895999 "QUADRUPOLE"       
 "DRIFT_255"                1432.573547        19.47874374        12.97996156         24.6732325         18.9055228 "DRIFT"            
 "PCH_OL_7"                 1432.966947        20.05992658        12.48931028        24.67640045        18.91044159 "HKICKER"          
 "DRIFT_256"                1433.148947          20.336991        12.27374532        24.67783472        18.91278145 "DRIFT"            
 "Q1N_O"                    1434.191547        19.83222607        12.44081279        24.68595643         18.9264662 "QUADRUPOLE"       
 "DRIFT_257"                1436.707527        14.42291255        16.99912636        24.70972326        18.95414336 "DRIFT"            
 "FBCAV"                    1436.957527        13.97348966        17.53876606        24.71252639          18.956448 "INSTRUMENT"       
 "DRIFT_258"                1437.143527        13.64944788        17.95042627        24.71467016        18.95811657 "DRIFT"            
 "FBCAV"                    1437.393527        13.22779071        18.51740002        24.71763175        18.96029924 "INSTRUMENT"       
 "DRIFT_258"                1437.579527        12.92440664        18.94939677        24.71989607        18.96187973 "DRIFT"            
 "FBCAV"                    1437.829527        12.53051521        19.54370458        24.72302315        18.96394755 "INSTRUMENT"       
 "DRIFT_258"                1438.015527        12.24778884        19.99603787        24.72541304        18.96544518 "DRIFT"            
 "FBCAV"                    1438.265527        11.88166315        20.61767974         24.7287119        18.96740502 "INSTRUMENT"       
 "DRIFT_259"                1439.043547        10.84412039         22.6525649        24.73963024         18.9731365 "DRIFT"            
 "PCV_OL_1"                 1439.436947        10.37818945        23.73927166        24.74553411        18.97583687 "VKICKER"          
 "DRIFT_3"                  1439.540247        10.26237911        24.03105538        24.74712736        18.97652527 "DRIFT"            
 "BPM_OL_0"                 1439.540247        10.26237911        24.03105538        24.74712736        18.97652527 "MONITOR"          
 "DRIFT_245"                1439.618847         10.1760811        24.25486355        24.74835162        18.97704347 "DRIFT"            
 "Q0N_O"                    1440.321647        10.16918198        24.57153238        24.75948613        18.98157301 "QUADRUPOLE"       
 "DRIFT_260"                1440.491247        10.35392284        24.23850383        24.76211707        18.98267918 "DRIFT"            
 "BPMFBL"                   1440.491247        10.35392284        24.23850383        24.76211707        18.98267918 "INSTRUMENT"       
 "DRIFT_261"                1443.357247        14.57535669        19.31099257         24.7995968        19.00382675 "DRIFT"            
 "FBCAV"                    1443.607247        15.04204646        18.94386365        24.80228437         19.0059073 "INSTRUMENT"       
